Exergy_eff_WHRS,CO2_red,EPC # rows: W influence DiffMM
2.5794923400198893,1.120284741480084,-0.17663747053779705
0.5643293277439102,0.43475737534784503,0.0009132969082446254
1.6209971991407173,2.875427511102993,0.03831007804120949
