"Exergy_eff_WHRS","CO2_red","EPC","Exergy_eff_WHRS","CO2_red","EPC"
17.33028489601193,16.678268498898387,0.2404027314337798,17.01087832807451,16.53954883734434,0.2622749298343338
17.01087832807451,16.53954883734434,0.2622749298343338,16.505629029461634,15.809450467834374,0.2659663816445012
17.01087832807451,16.53954883734434,0.2622749298343338,16.764317654094107,15.888645837843962,0.2648049600653117
17.01087832807451,16.53954883734434,0.2622749298343338,16.52026293053331,15.980941340592613,0.2690741582890678
17.045680416631775,16.62290382601266,0.2589395242014377,17.01087832807451,16.53954883734434,0.2622749298343338
17.57030457943882,17.117821014998036,0.2583342675229504,17.01087832807451,16.53954883734434,0.2622749298343338
17.084100651286267,16.88255278741525,0.2335776460573401,17.01087832807451,16.53954883734434,0.2622749298343338
17.328975355199606,16.588501602299765,0.25427661461566353,17.01087832807451,16.53954883734434,0.2622749298343338
17.083051943389854,16.54851371240279,0.2582809808480072,17.01087832807451,16.53954883734434,0.2622749298343338
17.01087832807451,16.53954883734434,0.2622749298343338,16.7052033445601,15.448351753726419,0.2691759620497386
17.01087832807451,16.53954883734434,0.2622749298343338,16.86316653893111,16.405812660268126,0.2724910404628947
17.01087832807451,16.53954883734434,0.2622749298343338,16.900714571463787,15.922202126437634,0.26341179607713766
17.01087832807451,16.53954883734434,0.2622749298343338,16.18579467120004,15.265597295621735,0.268934395072229
17.228230231907894,16.720903466095905,0.23871585471953763,17.01087832807451,16.53954883734434,0.2622749298343338
17.423904759868833,16.928241500813257,0.2551765135355279,17.01087832807451,16.53954883734434,0.2622749298343338
17.781123741350818,17.133113652783962,0.26188594846966934,17.01087832807451,16.53954883734434,0.2622749298343338
17.01087832807451,16.53954883734434,0.2622749298343338,16.675578364927944,16.24773805977663,0.27436860846656586
17.543025945810257,17.450617640837528,0.25052803742353097,17.01087832807451,16.53954883734434,0.2622749298343338
17.970661504747387,17.341616439473373,0.2602969102065712,17.01087832807451,16.53954883734434,0.2622749298343338
17.249384417808148,16.841081697430827,0.2602773621879941,17.01087832807451,16.53954883734434,0.2622749298343338
17.01087832807451,16.53954883734434,0.2622749298343338,16.727607080831664,16.246531022259425,0.2674312207655964
17.166662880115844,16.572305548597743,0.25862501984735514,17.01087832807451,16.53954883734434,0.2622749298343338
17.01087832807451,16.53954883734434,0.2622749298343338,16.804137705785777,16.367872446189892,0.27402059666047723
17.01087832807451,16.53954883734434,0.2622749298343338,16.47997482968507,16.363601933967054,0.2724312504959168
17.01087832807451,16.53954883734434,0.2622749298343338,16.675869884106863,16.189546598261906,0.26641359991914915
17.01087832807451,16.53954883734434,0.2622749298343338,16.92414616663846,16.308153864869922,0.2624011742081396
17.01087832807451,16.53954883734434,0.2622749298343338,16.79418058467395,16.4075998284276,0.2623834942220539
17.11882393694915,17.07058983843036,0.22899447575733822,17.01087832807451,16.53954883734434,0.2622749298343338
17.963447315307356,17.21488381102656,0.26136758498444324,17.01087832807451,16.53954883734434,0.2622749298343338
17.53879993855176,17.100110305994253,0.250386115634724,17.01087832807451,16.53954883734434,0.2622749298343338
20.713483514351122,22.218602240945607,0.32304860053664314,19.187968209794146,19.702142447371727,0.3261087651557895
20.713483514351122,22.218602240945607,0.32304860053664314,20.08864273722594,21.70786925082262,0.3386234079673702
20.713483514351122,22.218602240945607,0.32304860053664314,20.144766086547587,21.549203113337413,0.3375097280883364
20.713483514351122,22.218602240945607,0.32304860053664314,20.19507063314556,22.125245930818416,0.3388023422688609
20.713483514351122,22.218602240945607,0.32304860053664314,19.562982958038187,21.52871551232548,0.3666936820368387
20.713483514351122,22.218602240945607,0.32304860053664314,19.265853645392365,19.027441338123452,0.33138184852616503
20.713483514351122,22.218602240945607,0.32304860053664314,19.189619464178612,18.975845625723487,0.3255246109048017
20.713483514351122,22.218602240945607,0.32304860053664314,20.44494015194088,22.07451864580422,0.33754587286663
20.713483514351122,22.218602240945607,0.32304860053664314,19.699166806986117,21.719793600325808,0.3640986917269306
20.713483514351122,22.218602240945607,0.32304860053664314,19.16578691751823,19.517285852223832,0.3379378120699621
20.713483514351122,22.218602240945607,0.32304860053664314,19.367315294881312,19.966733217572163,0.3319041984722896
20.713483514351122,22.218602240945607,0.32304860053664314,19.71840833317837,20.771130313869634,0.34182825392022687
20.713483514351122,22.218602240945607,0.32304860053664314,19.54491633634215,20.72737251329655,0.3486433439853287
20.713483514351122,22.218602240945607,0.32304860053664314,19.859327233266033,20.978410602836618,0.3432317964879429
20.713483514351122,22.218602240945607,0.32304860053664314,20.557469744043168,21.89686121385406,0.32780375727694333
20.713483514351122,22.218602240945607,0.32304860053664314,19.89168233043202,21.28905892244637,0.35075422077198776
20.713483514351122,22.218602240945607,0.32304860053664314,19.055972842896313,19.09872633223213,0.3279188790915217
20.713483514351122,22.218602240945607,0.32304860053664314,19.421853292939364,19.384615470941778,0.33099570858166183
20.713483514351122,22.218602240945607,0.32304860053664314,19.084702411775982,19.11096254731859,0.344013163180407
20.713483514351122,22.218602240945607,0.32304860053664314,18.928414902801784,18.625385068450118,0.32789016340626764
20.713483514351122,22.218602240945607,0.32304860053664314,20.427640607059796,22.076213997618368,0.33711623985022876
20.713483514351122,22.218602240945607,0.32304860053664314,20.357918453738684,21.660742184870298,0.3354681570464078
20.713483514351122,22.218602240945607,0.32304860053664314,19.719155164048313,20.624789717531556,0.3335361615570488
20.713483514351122,22.218602240945607,0.32304860053664314,19.92568389820742,20.83598915560765,0.3397537618233468
20.713483514351122,22.218602240945607,0.32304860053664314,19.281348136246063,20.77047978474823,0.34806681562982694
