"Exergy_eff_WHRS","CO2_red","EPC","Exergy_eff_WHRS","CO2_red","EPC"
16.30311153369005,14.674152952927368,0.23803142792581322,19.084386925820304,18.771337108336,0.30914906429921474
21.643714795962346,26.89220619305054,0.3556204238301166,17.825823587571538,17.23697393808576,0.2762282907657358
19.532695649313577,19.685408353954355,0.3203219519227109,17.912339975653325,17.239908523199315,0.278147804885318
17.53944074650814,16.901047597305524,0.27050744067933596,20.899955853641224,24.020090383587394,0.3485382799034684
20.29725303765582,21.58019015988253,0.3322108362128438,20.59656061314818,23.13011503381193,0.34698979179656386
16.901781019977538,16.413675241154742,0.25539273663685574,18.401226190050707,17.728743919254747,0.29253253917784805
17.757780514750323,16.99306143509583,0.2769162259678796,16.604777248202197,14.990447760029335,0.23700805597838842
19.915068442378832,20.522601812415296,0.3273363988147878,16.340518937663184,14.793018775051094,0.23779100596214742
20.31111499118051,22.002496754916816,0.3403686982286925,18.54777458482106,17.95796707676431,0.2942737167990026
16.28524110528427,14.662769714718745,0.2379118795844045,16.29685003149167,14.93969010723825,0.239922058616889
21.647707496839292,26.881250866665273,0.35568395007872344,19.37592481949206,19.29790147394452,0.31434420643551875
21.13019742250507,24.767161125281696,0.35147708304934544,16.363800118819576,14.777142746302356,0.23799954668333456
18.23508111431803,17.51492723807119,0.28692207079028614,21.565654635549258,26.594140970693278,0.3550776954528498
19.120066231121797,18.890929691605287,0.30937656512235545,20.696221180865273,23.345562094939936,0.34660468033763076
18.823292154927792,18.34964861586323,0.2997419224857892,19.872484466614637,20.420966111255243,0.3269990908384168
16.23667317615006,16.161208957260726,0.24244200457369044,17.229390015463412,16.55650650225225,0.26561745807956255
16.302660380352155,14.745498479025933,0.2380188363106778,19.92398175268323,20.37392956174857,0.3244788815181169
18.45223338368221,17.818785149947402,0.2932848095330174,18.26424257814541,17.559993942283253,0.28637117446353666
16.316222573353368,14.710249272757926,0.23812620715030378,18.18330184108274,17.472753944646552,0.28555291203358996
21.02637074011483,24.323487163633754,0.349396539086989,18.365204698233928,17.71883011944185,0.29068089345797027
20.20129000416957,21.29122270578284,0.3304284554303238,21.419850379278916,26.257992220805285,0.35656788519797616
18.27611292270031,17.54969574403814,0.28553129512505404,19.131013488303932,18.912483660004337,0.3133376777713006
21.339183086878798,25.9562154803406,0.35706821592135074,20.599441506885942,22.574615372112184,0.337634894248821
16.2530376973342,14.638768485069576,0.23775482727211122,21.603196806525766,26.7842183626313,0.35604168648982
20.24340643363231,21.74767946031487,0.3386361329821496,16.906824723633857,16.36505295082763,0.2539354401020855
18.450410356796198,17.811983449862648,0.2931039592177467,16.064682583598398,16.0039340839972,0.24184053792939633
19.12243978418502,18.901471612803014,0.3121359577661248,16.3875518367981,14.764370247565282,0.23734486636754615
20.058331033224643,21.169046300127295,0.3340727366531408,19.828636581245593,20.161981891075214,0.3211192387546687
16.330730928197834,14.674204877342616,0.2366393116599357,16.90620095709814,16.386656621828806,0.25808387161075125
16.365494626904468,15.017845186244733,0.24086825503676867,21.019850941029766,24.66315727113039,0.35302131933221237
17.159113032111662,16.563349937006503,0.2619034328969008,19.862097092995928,20.215623214968407,0.3238762973490659
21.682110950981084,26.99519561739087,0.3555188852900786,16.40278627784065,15.20372813781994,0.24103968150554642
17.41960370787948,16.823924787374416,0.26849854697315356,20.341219011576122,21.894487178759764,0.3374599210134898
20.975317576820533,24.323237631493065,0.3511795788661833,19.677667262949285,19.848564962192654,0.31886737968222717
16.984502013785242,16.269040308039596,0.26064760822552374,15.972349740207001,14.324149902419336,0.23766298180468412
16.31292022248149,14.878046750475674,0.2392596302998113,20.56292298268363,22.711662431779366,0.34198442423012065
18.47359699811176,17.835426822939148,0.29437341978283954,17.087798616393172,16.555793320046934,0.25482090384346284
20.557523421595686,22.645984606573617,0.3412673328666166,16.327537554704765,14.83338048002884,0.23836081646686602
19.575840454878566,19.815286994964165,0.3222291431171593,18.90940158878606,18.41818065324515,0.2995977228343317
19.245071520611315,19.143923388749972,0.31380384960252045,21.51265138718348,26.373954966181007,0.3545441345381294
21.07244505370533,24.499713776776044,0.3500533866939739,16.843102693456895,16.43040779878926,0.2534031015482417
17.065148918474335,16.26975777521209,0.26123627559445056,16.11535722120846,16.08882722420958,0.24298909038209263
19.445186499041665,19.502555900305083,0.3178170102519509,16.696178057897015,16.26918627507861,0.25004181154121097
18.397175955714104,17.711698928805365,0.2904492346549945,16.284124497472565,14.622635488505255,0.2375607362770199
17.290321629785076,16.57860606213175,0.26401596072994693,17.355210599897724,16.793766099122685,0.2640070753298533
16.651825407096773,16.25679032704064,0.25376894431023345,16.65931807913896,15.00282506806456,0.23533031526408316
16.812630399096307,16.311471820013523,0.25431581161480393,19.17062706074255,18.944731798801694,0.31203147229765843
21.07167727033035,24.15816625612503,0.3448136715099188,21.28625557366526,25.82696012896435,0.35703757271150377
16.899133879536528,16.34007104514397,0.2556220955362267,21.58832940965628,26.728250413886887,0.3558645111209133
21.685432042768223,26.89035117092755,0.3552520045003639,21.47771159779694,25.890603627708924,0.3502045980477621
