Exergy_eff_WHRS,CO2_red,EPC,Exergy_eff_WHRS,CO2_red,EPC
17.87647408002249,17.176739704449087,0.2803838165324384,17.107947129053205,15.469335291469559,0.23947029425661123
15.963554842233238,15.540496685944003,0.24894750976909835,17.680315115918635,16.94586079599411,0.27686466927411585
17.979159896859453,17.220139483246847,0.2775441896724646,18.38716311052991,17.72027335942048,0.2946779159895687
16.62987689357366,15.126692803017209,0.24540989408153874,16.103067783596227,16.359368066587976,0.23782598798541066
17.237682802213087,16.971130723345254,0.2571516979569732,17.577719645426466,16.73903292475505,0.27359261737403046
18.0739445292172,17.353471437502098,0.28646716147580426,16.368541917310203,16.634860538276726,0.2336231362271943
16.957260157591254,16.179390263424064,0.25754143443966643,18.60476036281951,17.92576845490129,0.2936928690088485
17.46318025010612,16.859654879316984,0.2720693490370064,16.34931622636168,14.726355288989076,0.2476422594342393
18.43844671542424,17.826014263434214,0.296686019188512,17.507336587814475,16.845852946022298,0.26626830052015443
16.673987307490773,15.049614392493423,0.24363585893816225,17.52733401374611,16.825332678145816,0.27303071308441174
19.226363001186787,18.729282297183897,0.28825351214122175,16.647651031853094,16.039742353329554,0.25082349826342776
17.022449966269154,16.28278544386933,0.2657845259075728,15.99604802972988,15.811728640242022,0.2447056693573755
16.69047166370712,16.73716116075718,0.24047772183980992,17.263745205496992,16.63288472857071,0.2710167578553142
16.582689801048836,15.036678647768417,0.24540047459612002,18.99049280234796,18.407946528645333,0.29083327913412194
18.172481370583746,17.462283069672097,0.28924705710635046,16.44343643105689,14.865134285917806,0.24703085019031648
16.4753847868656,14.781550884603526,0.24625257543100856,18.329041118672833,17.60569483475135,0.2891977480898076
17.34130827037572,16.806370944200463,0.261396471644364,18.497382481533855,17.81542000824191,0.29450193120233503
16.401760874507545,15.108692050676435,0.24818466049709484,16.520119200336662,15.002384381529149,0.24794319665696937
18.679127867190562,18.046431097335383,0.29374371066406785,16.308354991031436,16.413922396654073,0.241146227950969
16.10618093851179,16.261435486423714,0.24003815239887788,17.082068627106807,16.334554503987448,0.268670432304068
17.26373098929783,16.75534134128263,0.26999719720151516,16.949966639814797,16.155655787125042,0.25673468992518683
18.749253615980795,18.117809306528066,0.2945205900433961,17.977027214787363,17.21411820017525,0.27268858179197497
16.375358411245106,14.891780629650976,0.24697393175258933,16.89222199901391,16.168563963102667,0.2678845301907997
18.895569145183753,18.289430989790638,0.2914164107872179,16.480961023256587,14.85868559735835,0.24623107293795757
17.47258981361977,16.837092015479854,0.27055044837031694,16.160302168771352,16.39937669480566,0.2363573992343451
18.924614354327957,18.29211443520765,0.2899749743613954,18.922141539353365,18.321017956905518,0.29057637050269675
16.29362576580355,16.499097056338567,0.23710200530532916,18.44885976647479,17.75310015708613,0.29088207812473227
16.93984066562739,16.20485564218412,0.2655511764526475,16.501841832680142,14.813703105234573,0.24566665810192412
18.574778469247047,17.941106215102295,0.29456893115320687,16.861313448485642,15.79330574479373,0.2550181094773423
16.95822979945362,15.70939054364463,0.24730713821451417,18.154643094934848,17.38768738210489,0.2853481256594493
18.95705057376101,18.32775523372664,0.2914195585153854,17.29356795407947,16.658564475152126,0.2627872913315311
16.883468940349573,16.190049004336306,0.260300522792656,16.946051622509188,16.237379166314135,0.26706153523140774
18.01443149659175,17.286623848525753,0.28622242097294504,17.782596185866186,17.044401589346126,0.27086048964174636
16.07493184428107,16.250557361169626,0.242216489781306,16.54221409642932,14.978822614289939,0.24695788616738268
17.32488103457344,16.81202836197562,0.2590213593702398,18.026668935525716,17.25431442926047,0.28534754776983734
16.04737894905442,15.490846996920654,0.2509647623382094,18.499467001409016,17.817018204622748,0.2927193702321364
17.927749272454818,17.16542946470939,0.2841789189816245,16.727470261046747,16.0802131915973,0.25619485247772744
16.819719804619755,16.4286241622422,0.2530611077659718,19.0985674819578,18.593653831820554,0.2927408105577682
17.80735938273956,17.132868603185848,0.26983315159359256,19.005416293359353,18.483846975251573,0.2932578609735978
18.4703029430496,17.842144922856015,0.29502043706935793,18.414571311438674,17.692313165872548,0.28740333356786396
16.437083235621134,16.42720311407821,0.24099587634224423,17.812027861108767,17.04239748532174,0.2776104474677017
16.98960396667456,15.365353854315128,0.2394941811923496,16.961422141890505,16.27583789352765,0.26451616335010053
17.143436215204638,16.16537672052205,0.25636156496916895,17.438859873350772,16.77636697311047,0.2740502211918342
18.20619575248808,17.517996298908415,0.29424036724221336,17.168007204962883,16.435649331556398,0.2644909107606333
17.680851983737178,16.90831099796217,0.2809677617546925,17.26805764058481,16.779252996446136,0.2598322777669853
16.689965907147503,16.293403035560434,0.2531200903484324,16.32426307253847,16.570040673238058,0.2347631008129056
17.414833230439765,16.809564358770377,0.27130870485910236,16.739381866568355,15.250701777343698,0.24388041880054098
16.100599336237465,14.431945511934064,0.25191009904688616,17.540634056532156,16.816424741152304,0.277066359739978
16.710663869555486,16.282065571714675,0.25423737200877267,17.058271862380767,15.469219175972238,0.24121824716900486
19.267398669248305,18.81228323339683,0.28934399793901333,17.85631517365929,17.135600874430175,0.2693112750967697
