Exergy_eff_WHRS,CO2_red,EPC,Exergy_eff_WHRS,CO2_red,EPC
21.179976950232085,25.083925928973663,0.3515253731890218,17.717542019958717,17.11869310928805,0.2752573279987717
16.79028755794746,16.3851844357834,0.250803422314305,18.866664485643906,18.408531727829097,0.3044981883056298
19.759463414504975,19.967008828760367,0.32116947883172425,21.406797978231392,25.97201760108304,0.35349937065373477
19.718450955518463,19.916739079070908,0.32250168937570606,16.538730969726064,16.21479250127603,0.24828123180472628
16.683503235548773,16.267695923148658,0.24934123691552387,20.48840322248921,22.39726622874357,0.33987531583609304
17.95638849625204,17.191334207631144,0.28420860907426,16.320168087433252,14.669716405760921,0.24048943242546844
16.29786659253677,14.657505759842175,0.23745121070101866,17.304872062369412,16.698320795453796,0.2656473769014173
19.353803860412267,19.128329990572233,0.30941585712663167,20.568411508059736,22.98989571275566,0.3447093345270021
19.45886354235315,19.388701858214034,0.31536860370896747,19.403820478178826,19.289498820763956,0.3126536437390347
17.177622680371677,16.659916700600057,0.26025209997307225,21.656504658809382,26.83763411737814,0.3546193681979167
20.8660744043129,24.05136558917935,0.35015601345729835,19.870955216007214,20.213642301070667,0.3213814115836986
16.764058506697815,16.374734298393786,0.25123366474561304,19.949592828083205,20.412185040538592,0.3247590947647437
16.351708693194894,14.83074116234563,0.24123441038201862,19.250056990309933,19.03368227452186,0.3110453468761207
20.542255699960723,22.663202261271415,0.34146308312439655,16.262203064805234,14.649567928787867,0.241582904451303
16.34150003258482,14.882014831168593,0.24234546568993617,16.348092831592833,14.701407421227783,0.23947442838206043
20.560499061848713,22.66752374756238,0.34095867534473057,17.793341523610568,17.15626429388038,0.2772051778714802
19.084046616956027,18.665855754576,0.30429762732896387,17.046496978689746,16.617601992432647,0.25563483894977085
21.382611923782562,25.58938327033108,0.35038075092384563,21.407410607052636,25.76423701073379,0.35135047471628683
17.970246255387753,17.22562965024411,0.28707371575487806,16.402536717326285,16.188455213326307,0.24519098000944176
19.02102361939369,18.64781053268335,0.30823231451748745,16.31791146334057,14.729755477624186,0.24154744486603116
21.473701608626797,26.063561139581257,0.35269489550743516,16.285876056119452,14.811832948496653,0.24175035984886023
17.341043645678763,16.78241594598104,0.2615227783852759,17.81001357146158,17.159073861087823,0.27993120793215764
18.582907824466048,17.957290848365243,0.29583262017492357,19.93207920313871,20.43383134988929,0.3265336637103213
21.43410986952881,25.9844760926408,0.3533374625661639,20.40065765052645,21.8143744311377,0.33285306719667207
17.951581483988825,17.2384667304944,0.28444632551204174,20.45934537623343,22.41855817892974,0.3408824983111865
16.3284220395781,14.90205364518502,0.24121367272889035,21.647933700053912,26.86632962086309,0.35511239473678385
16.3321235753236,14.725279488354042,0.2392637066037047,18.25019620299048,17.55074355242706,0.2936492459962495
16.313285183444126,14.729451212691004,0.23995841062004158,20.002052020450954,20.47083151957596,0.3242134589866229
21.38826235815717,25.808101587710887,0.3528970416155078,19.37307318498048,19.22518084371284,0.3124157635650365
19.642650736639105,19.792703267964466,0.32216728865737615,17.937553540872567,17.24529384918267,0.28027000430959137
19.967467044417656,20.477740997532173,0.32538056924893227,16.294397450448635,14.648395757084225,0.24052126151655384
17.474689091406724,16.909170100388916,0.2692959204158889,21.04395560664703,24.538471205276572,0.3492032379623342
16.750743190247103,16.334116908786754,0.2519521177546996,16.621087286410507,16.25277765928784,0.24851239254808152
19.979586256539783,20.52687435353917,0.3252034075906197,20.067967775529727,20.700785797100096,0.3257623053256731
20.1988462155907,21.296459467027837,0.3332167717777667,18.509248841587176,17.897900008346426,0.29595057270529923
17.539585249358456,16.870976038520126,0.2700094813036093,19.575005344447494,19.624098168371095,0.3188610265532231
20.530386561121173,22.231101721889566,0.3355324304940092,21.388725617576473,26.028076739794937,0.3545417671015061
16.428498237185583,14.830285658923556,0.23792273318398827,16.32084337835434,16.03598935588145,0.2490141183097201
18.245806825165666,17.594484400356556,0.29846581389358334,17.40872170824275,16.845783606598037,0.2623614368392257
20.999047119176748,24.3397314715265,0.34935206774308875,16.54119937068389,15.813615408526001,0.24685392301277898
20.474099111100834,22.340333055041704,0.33950589441321244,19.519070111103524,19.401841252814208,0.31076991704894014
18.30898720709743,17.616180832956253,0.2910222831549857,18.721215159263892,18.224045400468263,0.3033225743270182
16.738525706600157,16.36194829027139,0.2548228402864455,16.363001837061834,14.703119404217299,0.2383851884688603
21.967339566579504,27.464525508306767,0.35237398278636084,17.473253511438024,16.95651730762809,0.2688449619583013
18.754348043287894,18.24743663756212,0.302671514239326,21.634220842881245,26.703331792924246,0.35364691279361044
16.482739106315748,16.042230814749914,0.24462556493202706,17.77600158808805,17.065352151079896,0.280001514355866
20.400591236628557,21.841612962912677,0.33448046690072336,16.67836236500262,16.27667702858939,0.24999396386733522
16.30835921728532,14.701128255421986,0.239408067920601,20.47292606410867,22.679783025526543,0.3438054761658677
16.327408720146252,14.993921356303538,0.24166126678602584,21.11646225577488,24.690302168244376,0.34879889113647494
20.4841538622471,22.329702532049588,0.33768870522945044,20.53224362707939,22.775552738004002,0.3429688718436683
